EmpID,StartDate,ExitDate,JobFamily,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,DivisionGroup,DOB,Region,JobFunctionGroup,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,IsActive,Age,TenureDays,SeniorityLevel,StartYear,GroupMeanAge,SampleCount
2873,2022-03-28,,Production,Scott Brown,BPC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Project / Site Management,Male,92640,Hispanic,Divorced,Fully Meets,4,True,26.80082135523614,1191,Entry,2022,53.56418369675043,525
2874,2022-02-14,,Production,Tracy Scott,CCDR,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Male,26011,White,Divorced,Fully Meets,1,True,71.55099247091033,1233,Entry,2022,53.56418369675043,525
2875,2020-12-25,2021-09-13,Production,Wanda Murray,SVG,Active,Full-Time,Zone C,Temporary,Involuntary,Keep many else little argue full the.,Production       ,General Operations,1970,Northeast,Admin & Support,Female,60773,Black,Divorced,Fully Meets,4,False,44.0766598220397,262,Entry,2020,53.56418369675043,525
2876,2023-04-27,,Production,Kim Berry,EW,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,91201,Asian,Divorced,Fully Meets,4,True,68.22724161533196,796,Entry,2023,53.56418369675043,525
2877,2022-11-11,2022-12-07,Production,Emily Jennings,MSC,Active,Contract,Zone B,Part-Time,Resignation,Food fire property exist southern audience.,Production       ,Project Management,1971,Northeast,Project / Site Management,Female,51590,Asian,Widowed,Fully Meets,2,False,53.88487317365976,26,Entry,2022,53.56418369675043,525
2878,2021-05-04,2021-10-12,Production,Michael Hopkins,TNS,Active,Part-Time,Zone A,Part-Time,Resignation,Back worker why young worry human.,Production       ,General Operations,1970,Northeast,Other,Male,26501,Black,Married,Fully Meets,2,False,67.88774811772758,161,Entry,2021,53.56418369675043,525
2879,2018-12-20,,Production,Cory Freeman,PYZ,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Executive,1971,Northeast,Executive & Leadership,Male,97759,Black,Married,Fully Meets,2,True,53.69859388365795,2385,Entry,2018,53.56418369675043,525
2880,2021-06-11,2022-12-03,Production,Rodney Grant,WBL,Active,Contract,Zone A,Temporary,Retirement,Produce seek result he political alone form.,Production       ,General Operations,1971,Northeast,Project / Site Management,Female,89647,Black,Single,Fully Meets,4,False,53.99580406792421,540,Entry,2021,53.56418369675043,525
2881,2023-06-07,,Production,Marcus Lloyd,NEL,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,19510,Asian,Divorced,Fully Meets,4,True,54.623716742918944,755,Entry,2023,53.56418369675043,525
2882,2019-05-21,2020-01-05,Production,Peter Norton,PL,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Retirement,Since step style stage sound it.,Production       ,Logistics / Maintenance,1970,Northeast,Other,Male,85827,Asian,Widowed,Fully Meets,4,False,54.81612665161481,229,Entry,2019,53.56418369675043,525
2883,2019-03-01,,Production,Ashley Pearson,CCDR,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,General Operations,1970,Northeast,Field Operations,Male,74091,Hispanic,Married,Fully Meets,4,True,64.99657768651609,2314,Mid,2019,56.07692563279573,206
2884,2022-02-26,,Production,Larry Lewis,SVG,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Field Engineering / Operations,1968,Northeast,Field Operations,Male,76359,Other,Married,Fully Meets,2,True,56.9494179377017,1221,Mid,2022,56.07692563279573,206
2885,2022-04-14,2022-10-10,Production,Kelli Blair,EW,Leave of Absence,Full-Time,Zone B,Part-Time,Voluntary,Partner fact hand bag management woman.,Production       ,Field Engineering / Operations,1967,Northeast,Labor & Site Work,Male,61247,Asian,Single,Fully Meets,1,False,57.899020416615464,179,Mid,2022,56.07692563279573,206
2886,2020-08-06,,Production,Terry Bautista,MSC,Active,Contract,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,1971,Northeast,Project / Site Management,Male,93231,Asian,Married,Fully Meets,2,True,54.149855963501174,1790,Mid,2020,56.07692563279573,206
2887,2020-01-28,2022-02-15,Production,Dylan Allen,TNS,Voluntarily Terminated,Full-Time,Zone A,Temporary,Voluntary,Kind thank nothing say cold stop bill science.,Production       ,Logistics / Maintenance,1970,Northeast,Maintenance & Logistics,Female,22862,Black,Married,Fully Meets,5,False,54.860037575529915,749,Mid,2020,56.07692563279573,206
2888,2021-04-17,2022-03-18,Production,Thomas Reed,PYZ,Future Start,Contract,Zone A,Temporary,Retirement,Stock usually public summer expert.,Production       ,Other,1971,Northeast,Project / Site Management,Female,74469,White,Widowed,Fully Meets,5,False,54.107177132708294,335,Mid,2021,56.07692563279573,206
2889,2019-09-29,2023-06-28,Production,Brian Castillo,WBL,Future Start,Part-Time,Zone A,Temporary,Resignation,Such minute might federal college.,Production       ,Field Engineering / Operations,1968,Northeast,Engineering,Female,53693,Hispanic,Single,Fully Meets,1,False,56.66682448941414,1368,Mid,2019,56.07692563279573,206
2890,2022-10-07,,Production,Christopher Ball,TNS,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,General Operations,1970,Northeast,Executive & Leadership,Male,89622,Black,Single,Fully Meets,2,True,55.15630589255038,998,Entry,2022,53.56418369675043,525
2891,2021-08-11,2021-11-07,Production,Andrew Bass,PYZ,Active,Contract,Zone A,Temporary,Resignation,House gun series live environmental.,Production       ,Field Engineering / Operations,1972,Northeast,Labor & Site Work,Male,7700,Black,Widowed,Fully Meets,1,False,52.53811288305563,88,Entry,2021,53.56418369675043,525
2892,2021-04-10,2022-11-01,Production,Gregory Lee,WBL,Active,Contract,Zone A,Full-Time,Resignation,Sure truth clear father experience can.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Male,26250,Hispanic,Divorced,Fully Meets,2,False,64.56673511293634,570,Entry,2021,53.56418369675043,525
2893,2022-02-24,,Production,Tasha Porter,NEL,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Project / Site Management,Male,73855,White,Divorced,Fully Meets,2,True,55.27232187593566,1223,Entry,2022,53.56418369675043,525
2894,2022-07-01,,Production,Michael Jenkins,PL,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Engineering / Operations,1973,Northeast,Project / Site Management,Male,34327,White,Single,Fully Meets,4,True,51.805253257908674,1096,Entry,2022,53.56418369675043,525
2895,2023-04-04,2023-06-20,Production,Darlene Chambers,BPC,Terminated for Cause,Full-Time,Zone A,Temporary,Voluntary,Baby growth reality western director.,Production       ,Field Engineering / Operations,1970,Northeast,Other,Male,9647,Asian,Married,Fully Meets,2,False,27.22245037645448,77,Entry,2023,53.56418369675043,525
2896,2021-10-25,,Production,Stephanie Hill,CCDR,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,68059,Other,Divorced,Fully Meets,4,True,55.30192780397249,1345,Entry,2021,53.56418369675043,525
2897,2022-03-04,2023-07-02,Production,Melissa Young,SVG,Active,Full-Time,Zone C,Part-Time,Voluntary,Theory war statement international anyone.,Production       ,Field Engineering / Operations,1970,Northeast,Maintenance & Logistics,Female,48860,Hispanic,Widowed,Fully Meets,4,False,62.05886379192334,485,Entry,2022,53.56418369675043,525
2898,2019-12-20,,Production,Kenneth Vaughn,EW,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Project / Site Management,Female,53945,Other,Single,Fully Meets,4,True,38.47501711156742,2020,Entry,2019,53.56418369675043,525
2899,2020-09-11,2022-03-31,Production,Mercedes Cervantes,MSC,Active,Part-Time,Zone B,Part-Time,Resignation,May evidence race million response need I.,Production       ,Project Management,1972,Northeast,Project / Site Management,Male,26846,Other,Single,Fully Meets,5,False,52.97067444570897,566,Entry,2020,53.56418369675043,525
2900,2021-10-31,2023-07-12,Production,Christine Owens,TNS,Active,Part-Time,Zone B,Temporary,Resignation,Bar poor finish culture movie despite.,Production       ,General Operations,1970,Northeast,Other,Male,32806,White,Widowed,Exceeds,2,False,72.74743326488706,619,Entry,2021,53.56418369675043,525
2901,2018-10-21,2019-04-24,Production,Yesenia Hawkins,PYZ,Active,Part-Time,Zone A,Part-Time,Involuntary,Although allow describe school meet argue office.,Production       ,Field Engineering / Operations,1973,Northeast,Project / Site Management,Female,52065,White,Single,Fully Meets,4,False,51.9698670105473,185,Entry,2018,53.56418369675043,525
2902,2021-01-07,,Production,Rebekah Jordan,WBL,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Female,34499,Black,Widowed,Fully Meets,1,True,64.30663928815879,1636,Entry,2021,53.56418369675043,525
2903,2023-02-09,2023-05-07,Production,Christine Johnson,NEL,Active,Part-Time,Zone A,Full-Time,Resignation,Record your institution south stop play.,Production       ,Field Engineering / Operations,1971,Northeast,Engineering,Male,14416,Asian,Single,Needs Improvement,5,False,53.507670733495736,87,Entry,2023,53.56418369675043,525
2904,2020-02-15,2020-10-20,Production,William Livingston,PL,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Retirement,Feel individual dog in sort product.,Production       ,Project Management,1970,Northeast,Field Operations,Female,84227,Other,Widowed,Exceeds,4,False,78.7378507871321,248,Entry,2020,53.56418369675043,525
2905,2022-10-14,,Production,Stacy Schmidt,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Logistics / Maintenance,1970,Northeast,Maintenance & Logistics,Male,96294,Asian,Divorced,Fully Meets,1,True,51.57015742642026,991,Mid,2022,56.07692563279573,206
2906,2018-10-02,,Production,Anthony Mcguire,PYZ,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Male,87232,Asian,Divorced,Needs Improvement,5,True,46.38466803559206,2464,Mid,2018,56.07692563279573,206
2907,2020-06-22,,Production,Timothy Clark,SVG,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Logistics / Maintenance,1970,Northeast,Project / Site Management,Male,38430,White,Widowed,Needs Improvement,4,True,63.3264887063655,1835,Mid,2020,56.07692563279573,206
2908,2021-03-19,,Production,Katherine Banks,TNS,Active,Contract,Zone C,Temporary,Unk,,Production       ,Project Management,1970,Northeast,Project / Site Management,Male,49657,Asian,Single,Exceeds,1,True,45.23477070499658,1565,Mid,2021,56.07692563279573,206
2909,2019-03-28,,Production,Michael Kim,WBL,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Female,45022,Hispanic,Single,Needs Improvement,1,True,83.74537987679672,2287,Mid,2019,56.07692563279573,206
2910,2022-05-01,,Production,Elizabeth Jones,BPC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Female,89600,White,Divorced,Exceeds,1,True,79.4715947980835,1157,Mid,2022,56.07692563279573,206
2911,2018-08-07,,Production,Kenneth Moore,TNS,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Finance,1972,Northeast,Admin & Support,Male,3468,Asian,Divorced,Exceeds,2,True,52.59128996763246,2520,Entry,2018,53.56418369675043,525
2912,2022-05-01,,Production,William Nichols,PYZ,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Project Management,1972,Northeast,Field Operations,Male,72466,Black,Widowed,Needs Improvement,4,True,52.70367530459812,1157,Entry,2022,53.56418369675043,525
2913,2019-12-03,,Production,Jessica Brown,WBL,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Field Engineering / Operations,1972,Northeast,Other,Male,70198,Hispanic,Divorced,Needs Improvement,2,True,52.79334355645558,2037,Entry,2019,53.56418369675043,525
2914,2020-01-02,2023-08-03,Production,Thomas Frederick,NEL,Active,Full-Time,Zone C,Part-Time,Retirement,Become cell want page fight.,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,56864,Hispanic,Widowed,Exceeds,2,False,52.57768651608488,1309,Entry,2020,53.56418369675043,525
2915,2022-04-30,2023-08-02,Production,James Smith,PL,Terminated for Cause,Full-Time,Zone B,Part-Time,Involuntary,Or tax believe thank cell.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Male,14468,Asian,Widowed,Exceeds,1,False,32.824093086926766,459,Entry,2022,53.56418369675043,525
2916,2020-07-04,2021-03-07,Production,Crystal Jones,BPC,Terminated for Cause,Part-Time,Zone C,Temporary,Resignation,Ask audience become still building.,Production       ,General Operations,1970,Northeast,Admin & Support,Male,92604,White,Single,Needs Improvement,2,False,54.776287288081086,246,Entry,2020,53.56418369675043,525
2917,2020-02-05,,Production,Amy Pearson,CCDR,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Engineering / Operations,1971,Northeast,Field Operations,Male,79382,Other,Widowed,Exceeds,4,True,53.720828803451454,1973,Entry,2020,53.56418369675043,525
2918,2018-12-22,2022-07-21,Production,Emma Wilson,SVG,Active,Part-Time,Zone B,Full-Time,Retirement,Organization walk against question.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,2719,Black,Widowed,Exceeds,4,False,46.1492128678987,1307,Entry,2018,53.56418369675043,525
2919,2019-04-21,,Production,Mark Adkins,EW,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Admin & Support,Female,29718,White,Single,Needs Improvement,5,True,36.64613278576318,2263,Entry,2019,53.56418369675043,525
2920,2020-04-03,,Production,Gregory Palmer,MSC,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Male,80589,Hispanic,Single,Exceeds,5,True,66.38466803559206,1915,Entry,2020,53.56418369675043,525
2921,2018-09-22,2019-10-10,Production,Stephanie Perez,TNS,Active,Full-Time,Zone B,Part-Time,Retirement,Unit develop chance scene court.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,66834,Asian,Divorced,Exceeds,2,False,67.89596167008898,383,Entry,2018,53.56418369675043,525
2922,2022-10-14,2023-07-06,Production,Carolyn Campbell,BPC,Active,Part-Time,Zone B,Full-Time,Involuntary,Rest hard air. Left me ready nature test mission.,Production       ,General Operations,1972,Northeast,Labor & Site Work,Female,69281,Other,Married,Exceeds,5,False,52.80941449337445,265,Entry,2022,53.56418369675043,525
2923,2022-02-12,2022-09-22,Production,Norma Parker,CCDR,Active,Part-Time,Zone A,Part-Time,Voluntary,Test you set carry human kind.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,79321,White,Married,Needs Improvement,4,False,44.99931553730322,222,Entry,2022,53.56418369675043,525
2924,2021-03-23,2023-07-20,Production,Anna Ashley,EW,Voluntarily Terminated,Contract,Zone B,Part-Time,Retirement,Wrong practice hold serve image.,Production       ,Field Engineering / Operations,1971,Northeast,Project / Site Management,Male,84575,Asian,Married,Exceeds,5,False,54.00551882999411,849,Entry,2021,53.56418369675043,525
2925,2018-08-30,2021-07-11,Production,Monica Jackson,CCDR,Active,Part-Time,Zone B,Temporary,Involuntary,New arm manage.,Production       ,General Operations,1968,Northeast,Admin & Support,Male,65881,Other,Divorced,Exceeds,4,False,56.9415283296885,1046,Mid,2018,56.07692563279573,206
2926,2022-12-10,2023-07-02,Production,Sandy Jones,SVG,Leave of Absence,Part-Time,Zone B,Temporary,Voluntary,Official minute everyone level thing economic.,Production       ,Field Engineering / Operations,1970,Northeast,Other,Male,27671,Black,Widowed,Needs Improvement,5,False,25.56331279945243,204,Mid,2022,56.07692563279573,206
2927,2023-02-04,2023-07-25,Production,Thomas Williams,EW,Leave of Absence,Part-Time,Zone A,Part-Time,Voluntary,Create news use.,Production       ,General Operations,1970,Northeast,Project / Site Management,Male,53549,Black,Divorced,Exceeds,1,False,55.167421635729866,171,Mid,2023,56.07692563279573,206
2928,2021-01-10,,Production,Jeffrey Garcia,MSC,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General Operations,1970,Northeast,Field Operations,Female,49168,Hispanic,Divorced,Fully Meets,5,True,53.21834360027378,1633,Mid,2021,56.07692563279573,206
2929,2020-08-19,2021-11-14,Production,Richard Reynolds,TNS,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,According if detail quality difficult.,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Female,70404,White,Widowed,Needs Improvement,2,False,39.07186858316222,452,Mid,2020,56.07692563279573,206
