EmpID,StartDate,ExitDate,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
3329,2020-10-24,,Production Technician I,Robert Rogers,PL,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,General - Sga,8/10/1978,MA,Coordinator,Male,90483,Hispanic,Divorced,Fully Meets,4
3330,2020-08-09,,Production Technician I,Michele Black,BPC,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,Fielders,19-03-1976,MA,Engineer,Female,83923,White,Divorced,Fully Meets,4
3331,2019-03-24,2020-10-16,Production Technician I,Stephanie Pierce,CCDR,Active,Full-Time,Zone A,Part-Time,Voluntary,Hair language song. Account father send talk.,Production       ,Field Operations,6/11/1963,MA,Technician,Female,6014,Other,Single,Fully Meets,2
3332,2022-10-29,,Production Technician I,Rebecca Moreno,SVG,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Wireline Construction,6/3/1961,MA,Driver,Female,34868,Other,Widowed,Fully Meets,3
3333,2023-05-16,,Production Technician I,Jason Brady,EW,Active,Contract,Zone B,Temporary,Unk,,Production       ,Field Operations,29-10-1992,MA,Administrative,Male,45740,Hispanic,Single,Fully Meets,3
3334,2023-05-30,,Production Technician I,Jonathan Miller,MSC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Project Management - Con,19-05-1989,MA,Drafter,Male,46494,White,Single,Fully Meets,3
3335,2019-06-28,2021-12-16,Production Technician I,Mary Rivera,TNS,Voluntarily Terminated,Part-Time,Zone B,Temporary,Resignation,Certainly those above eye ball.,Production       ,Field Operations,7/4/1992,MA,Driller,Male,38014,Other,Divorced,Fully Meets,3
3336,2023-03-25,2023-05-17,Production Technician I,Eric Huber,PYZ,Voluntarily Terminated,Contract,Zone A,Part-Time,Retirement,Take most future.,Production       ,General - Con,21-06-1979,MA,Coordinator,Male,75099,Asian,Divorced,Fully Meets,3
3337,2022-08-26,,Production Technician I,Michael Avery,WBL,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Engineers,29-01-1973,MA,Project Manager,Female,12948,Black,Single,Fully Meets,3
3338,2019-11-15,,Production Technician I,David Spears,NEL,Active,Contract,Zone C,Temporary,Unk,,Production       ,General - Con,5/3/1950,MA,Laborer,Female,67665,Hispanic,Divorced,Fully Meets,3
3339,2021-08-22,,Production Technician I,Matthew Lyons,PL,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,Technology / It,11/12/1951,MA,Engineer,Male,50557,Hispanic,Divorced,Fully Meets,5
3340,2022-11-29,,Production Technician I,Jamie Murray,BPC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,General - Con,10/5/1961,MA,Technician,Male,87065,White,Married,Fully Meets,3
3341,2022-10-15,2023-01-25,Production Technician II,Paul Watson,WBL,Active,Full-Time,Zone C,Temporary,Involuntary,A parent bit rich. Reflect north sometimes card.,Production       ,General - Con,28-01-1955,MA,Splicer,Female,78768,White,Single,Fully Meets,1
3342,2021-07-31,,Production Technician II,Mrs. Danielle Sanchez,NEL,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Aerial,17-02-2000,MA,Lineman,Male,35072,Other,Widowed,Fully Meets,2
3343,2022-02-21,2023-05-26,Production Technician II,Kari Walker,PL,Active,Part-Time,Zone A,Full-Time,Retirement,Do onto consumer sign. War instead effect role.,Production       ,Field Operations,25-11-1965,MA,Mechanic,Male,87930,Hispanic,Married,Fully Meets,4
3344,2021-08-29,,Production Technician II,Samantha Green,BPC,Active,Contract,Zone B,Temporary,Unk,,Production       ,General - Con,12/3/1958,MA,Lineman,Male,71735,White,Married,Fully Meets,3
3345,2021-12-13,2023-01-29,Production Technician II,Michael Spencer,CCDR,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Retirement,We give end nation but. Other measure across.,Production       ,Project Management - Con,9/4/1981,MA,Director,Male,66521,Asian,Single,Fully Meets,4
3346,2021-03-30,2022-02-12,Production Technician II,Juan Cooper,SVG,Leave of Absence,Part-Time,Zone B,Temporary,Involuntary,Shoulder build catch commercial.,Production       ,Yard (Material Handling),7/4/1957,MA,Lineman,Female,47048,Other,Divorced,Fully Meets,2
3347,2021-02-02,2022-05-13,Production Technician II,John Taylor,EW,Leave of Absence,Contract,Zone C,Temporary,Resignation,Family defense six believe drug action although.,Production       ,Catv,22-08-1962,MA,Operator,Female,17960,Hispanic,Divorced,Fully Meets,3
3348,2019-10-31,,Production Technician II,Michael Austin,MSC,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,1/12/1987,MA,Laborer,Female,42857,Asian,Widowed,Fully Meets,2
3349,2022-11-07,,Production Technician I,Sara Figueroa,WBL,Active,Contract,Zone A,Full-Time,Unk,,Production       ,General - Eng,27-02-1959,MA,Drafter,Male,85935,Hispanic,Divorced,Fully Meets,3
3350,2022-11-20,,Production Technician I,Samantha Butler,BPC,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Project Management - Con,7/1/1973,MA,Technician,Female,41824,Hispanic,Divorced,Fully Meets,5
3351,2021-12-15,2022-04-06,Production Technician I,Amanda White,CCDR,Voluntarily Terminated,Contract,Zone C,Part-Time,Involuntary,Black truth campaign player child control firm.,Production       ,Shop (Fleet),8/9/1974,MA,Warehouse,Male,57006,Hispanic,Married,Fully Meets,2
3352,2023-02-22,,Production Technician I,Sarah Walker,EW,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,5/4/1986,MA,Groundman,Male,82003,Other,Single,Fully Meets,3
3353,2020-03-29,,Production Technician I,Brent Davis,MSC,Active,Contract,Zone B,Part-Time,Unk,,Production       ,General - Con,11/6/1978,MA,Lineman,Female,62032,Hispanic,Married,Fully Meets,3
3354,2021-08-09,2023-06-16,Production Technician I,Michael Brown,NEL,Active,Part-Time,Zone A,Temporary,Retirement,Hundred still nearly stand risk treat.,Production       ,Field Operations,21-04-1961,MA,Laborer,Female,14400,Asian,Single,Fully Meets,3
3355,2023-01-02,2023-06-18,Production Technician I,Elizabeth Scott,PL,Active,Contract,Zone B,Part-Time,Resignation,Near fine four help likely. Because wrong nor.,Production       ,Aerial,23-02-1991,MA,Technician,Female,34876,White,Divorced,Fully Meets,5
3356,2018-11-10,,Production Technician I,Marco Stephenson,PYZ,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,General - Eng,14-08-1991,MA,Technician,Female,34856,Asian,Married,Needs Improvement,3
3357,2022-08-30,,Production Technician I,Kevin Fitzgerald,SVG,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Engineers,9/8/1942,MA,Director,Male,78039,Asian,Married,Exceeds,1
3358,2021-07-30,2022-12-03,Production Technician I,Jerry Williams,TNS,Leave of Absence,Full-Time,Zone A,Part-Time,Voluntary,Style up reality per.,Production       ,Field Operations,24-01-2000,MA,Laborer,Male,67062,Black,Divorced,Fully Meets,3
3359,2020-11-29,,Production Technician I,James Ward,WBL,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,8/2/1980,MA,Laborer,Male,30982,Hispanic,Married,Exceeds,3
3360,2021-03-24,,Production Technician I,Patrick Wood,BPC,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,20-05-1974,MA,Safety,Female,4369,Asian,Married,Exceeds,2
3361,2020-12-29,2022-02-23,Production Technician I,Patrick Hart,CCDR,Voluntarily Terminated,Part-Time,Zone B,Temporary,Voluntary,Situation election visit author five.,Production       ,General - Con,4/10/1943,MA,Technician,Female,65806,Other,Single,Exceeds,3
3362,2021-08-02,,Production Technician I,Linda Gonzales,EW,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,10/11/1967,MA,Laborer,Female,90552,Asian,Widowed,Exceeds,1
3363,2022-03-30,,Production Technician I,Jack Branch,MSC,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,26-07-1957,MA,Laborer,Male,31018,Black,Married,Exceeds,5
3364,2021-03-05,2021-09-07,Production Technician II,Courtney Chambers,WBL,Active,Part-Time,Zone A,Temporary,Retirement,Court catch management cold total among.,Production       ,Engineers,5/6/1960,MA,Technician,Female,42754,Hispanic,Single,Exceeds,3
3365,2020-12-02,,Production Technician II,Andre Pacheco,NEL,Active,Contract,Zone B,Temporary,Unk,,Production       ,Project Management - Con,27-06-1948,MA,Laborer,Male,24571,Asian,Divorced,Fully Meets,3
3366,2019-01-20,2020-01-18,Production Technician II,Angela Fowler,PL,Voluntarily Terminated,Contract,Zone C,Full-Time,Voluntary,Modern a study speak. Front choose central which.,Production       ,General - Con,14-05-1976,MA,Project Manager,Male,74701,Black,Widowed,Exceeds,4
3367,2020-05-30,2022-02-01,Production Technician II,Patricia Doyle,BPC,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Retirement,Tell heavy degree no early.,Production       ,Field Operations,16-10-1962,MA,Laborer,Male,35065,Other,Single,Exceeds,2
3368,2019-11-14,2023-05-14,Production Technician II,Benjamin Cook,CCDR,Leave of Absence,Part-Time,Zone B,Part-Time,Retirement,These these by when here attorney special.,Production       ,Field Operations,7/2/1990,MA,Apprentice,Male,61176,Black,Married,Exceeds,5
3369,2022-07-27,2023-03-24,Production Technician II,Jeff Cabrera,SVG,Leave of Absence,Part-Time,Zone A,Temporary,Resignation,Teacher contain heart continue pay form short.,Production       ,General - Con,29-08-1950,MA,Locator,Female,22374,Other,Single,Exceeds,2
3370,2022-06-20,,Production Technician II,Chris Burke,EW,Active,Contract,Zone C,Temporary,Unk,,Production       ,General - Con,27-08-1958,MA,Laborer,Female,57215,Asian,Widowed,Exceeds,3
3371,2022-12-20,2023-03-22,Production Technician II,Keith Rasmussen,MSC,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Resignation,Feel pattern require stand.,Production       ,Wireless,22-11-1970,MA,Manager,Female,5985,Hispanic,Married,Exceeds,3
3372,2023-01-14,2023-03-14,Production Technician I,Tammy Small,TNS,Voluntarily Terminated,Contract,Zone C,Part-Time,Involuntary,Try statement audience too material film.,Production       ,Project Management - Con,27-05-1992,MA,Manager,Female,94040,Asian,Divorced,Fully Meets,4
3373,2018-09-22,,Production Technician I,Phillip Little,PYZ,Active,Contract,Zone A,Temporary,Unk,,Production       ,Aerial,6/2/1989,MA,Foreman,Male,35546,Other,Married,Exceeds,2
3374,2022-09-24,2023-03-10,Production Technician I,Thomas Rios,WBL,Voluntarily Terminated,Part-Time,Zone A,Temporary,Involuntary,Data imagine bill possible want.,Production       ,Field Operations,4/12/1999,MA,Laborer,Male,33903,Hispanic,Divorced,Exceeds,4
3375,2020-06-08,2021-07-13,Production Technician I,Kathy Kelley,NEL,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Voluntary,Theory majority born with.,Production       ,Engineers,20-09-1999,MA,Program Manager,Female,58194,Black,Divorced,Exceeds,3
3376,2023-07-06,,Production Technician I,Christopher Sexton,PL,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,11/11/1986,MA,Technician,Female,7445,Asian,Single,Exceeds,5
3377,2020-02-24,2023-05-13,Production Technician I,Evan Schultz,BPC,Active,Part-Time,Zone A,Temporary,Resignation,Tough very bad spend feeling college require.,Production       ,Splicing,6/9/1989,MA,Foreman,Female,52336,Asian,Widowed,Exceeds,4
3378,2021-05-26,,Production Technician I,Joshua Burton,CCDR,Active,Contract,Zone B,Temporary,Unk,,Production       ,General - Con,4/9/1993,MA,Technician,Female,53521,White,Single,Exceeds,3
3379,2023-04-09,2023-06-14,Production Technician I,Walter Henry,SVG,Leave of Absence,Contract,Zone C,Part-Time,Voluntary,American community truth.,Production       ,Technology / It,23-06-1973,MA,Helpdesk,Female,48347,Hispanic,Married,Exceeds,4
3380,2023-06-27,,Production Technician I,Jonathan Richards,EW,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,19-12-1984,MA,Technician,Male,9268,Black,Widowed,Exceeds,1
3381,2022-12-20,,Production Technician I,Kevin Escobar,MSC,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Field Operations,29-11-1954,MA,Foreman,Male,20032,White,Single,Exceeds,3
3382,2018-11-10,,Production Technician I,Thomas Elliott,TNS,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,20-05-1970,MA,Administrator,Male,59153,Other,Divorced,Exceeds,5
3383,2020-08-13,2020-10-02,Production Technician I,Jose Brown,PYZ,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Resignation,Foot apply stay treatment local good issue.,Production       ,General - Con,1/4/1985,MA,Splicer,Female,20389,Hispanic,Divorced,Exceeds,2
3384,2019-03-07,,Production Technician I,Rachel Rice,WBL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,18-07-1991,MA,Operator,Female,26286,Hispanic,Married,Fully Meets,3
3385,2022-03-13,,Production Technician I,Cory Lopez,NEL,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,General - Con,10/7/1978,MA,Technician,Female,85739,Other,Divorced,Fully Meets,3
3386,2019-11-25,2021-01-28,Production Technician II,Alec Phillips,WBL,Active,Contract,Zone C,Temporary,Voluntary,He four soldier employee central term.,Production       ,General - Con,18-02-1995,MA,Laborer,Female,45331,Hispanic,Widowed,Fully Meets,2
3387,2019-03-06,,Production Technician II,David Hernandez,NEL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,General - Sga,19-07-1965,MA,Supervisor,Male,46093,Other,Widowed,Fully Meets,3
3388,2019-04-19,,Production Technician II,Heidi Terry,PL,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Fielders,17-09-1990,MA,Technician,Male,48911,Black,Divorced,Fully Meets,1
3389,2020-08-12,,Production Technician II,Travis Griffith,BPC,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,25-06-1943,MA,Laborer,Male,18226,Asian,Married,Fully Meets,1
3390,2022-10-21,2023-01-05,Production Technician II,Joanna Nguyen,CCDR,Leave of Absence,Part-Time,Zone B,Temporary,Voluntary,North next animal laugh threat no.,Production       ,Billable Consultants,10/1/1969,MA,Engineer,Female,90024,Hispanic,Married,Fully Meets,1
3391,2020-01-13,,Production Technician II,Amanda Young,SVG,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,General - Sga,4/11/1991,MA,Project Manager,Female,2225,Black,Divorced,Fully Meets,3
3392,2019-11-18,2021-09-22,Production Technician II,Sean Walsh,EW,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Voluntary,Keep particular pass understand set.,Production       ,General - Con,29-02-1988,MA,Technician,Female,14864,Other,Single,Fully Meets,2
3393,2018-08-25,,Production Technician I,Jerry Gilbert,BPC,Active,Contract,Zone B,Full-Time,Unk,,Production       ,General - Con,4/6/1942,MA,Flagger,Female,33532,Hispanic,Married,Needs Improvement,3
3394,2021-05-24,,Production Technician I,Meghan Green,WBL,Active,Contract,Zone B,Temporary,Unk,,Production       ,Field Operations,3/6/1949,MA,Technician,Male,37566,Black,Divorced,Fully Meets,2
3395,2021-06-09,2022-01-13,Production Technician I,Penny Campbell DDS,TNS,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Resignation,Without production religious.,Production       ,Field Operations,9/2/1975,MA,Driver,Female,88306,Other,Widowed,Needs Improvement,3
3396,2021-04-05,2021-11-29,Production Technician I,Stephanie Petty,SVG,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Voluntary,That truth loss energy respond whole case stop.,Production       ,General - Con,30-11-1949,MA,Foreman,Female,49024,Asian,Married,Fully Meets,4
3397,2022-11-05,,Production Technician I,Alyssa Moore,PYZ,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,27-09-1949,MA,Driller,Female,41302,Asian,Single,Fully Meets,3
3398,2019-11-09,2022-09-03,Production Technician I,Danielle Hanson,PL,Active,Part-Time,Zone A,Full-Time,Retirement,Foot station left people foot.,Production       ,General - Con,11/12/1956,MA,Technician,Female,63776,Other,Single,Fully Meets,3
3399,2022-06-05,2023-06-01,Production Technician I,Paige Savage,NEL,Active,Full-Time,Zone B,Full-Time,Involuntary,Central weight analysis great.,Production       ,Aerial,25-02-1984,MA,Lineman,Female,16715,White,Widowed,Fully Meets,2
3400,2021-09-21,,Production Technician I,Samantha Thomas,MSC,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Shop (Fleet),4/6/1970,MA,Mechanic,Female,90974,Black,Divorced,Fully Meets,1
3401,2021-11-10,2023-06-04,Production Technician I,Scott Powell,EW,Leave of Absence,Contract,Zone A,Full-Time,Involuntary,Think large why many.,Production       ,Field Operations,11/4/1973,MA,Laborer,Male,3403,Hispanic,Married,Fully Meets,1
3402,2021-03-03,2022-04-12,Production Technician I,Laura Wong,CCDR,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Voluntary,Impact voice participant school baby.,Production       ,Field Operations,30-11-1971,MA,Engineer,Male,22662,Black,Single,Fully Meets,3
3403,2021-02-19,2022-11-15,Production Technician I,Erin Allen,BPC,Voluntarily Terminated,Contract,Zone A,Full-Time,Retirement,According crime none method effort.,Production       ,Field Operations,3/9/1975,MA,Laborer,Female,66066,Asian,Married,Exceeds,3
3404,2019-04-25,2022-11-11,Production Technician I,Ivan Bryant,PYZ,Leave of Absence,Part-Time,Zone C,Full-Time,Involuntary,Few success street.,Production       ,Field Operations,20-01-1985,MA,Driller,Female,58775,Other,Divorced,Fully Meets,2
3405,2020-01-13,2022-10-21,Production Technician I,Karen Lin,WBL,Leave of Absence,Contract,Zone B,Full-Time,Voluntary,Often about size today.,Production       ,Field Operations,2/3/1979,MA,Engineer,Female,12351,White,Single,Fully Meets,1
3406,2020-03-25,2023-04-26,Production Technician I,Tina Munoz,NEL,Voluntarily Terminated,Contract,Zone C,Temporary,Involuntary,Politics in foreign up start.,Production       ,Finance & Accounting,17-05-1955,MA,Administration,Female,24805,Other,Single,Fully Meets,5
3407,2021-04-15,2023-05-11,Production Technician II,Aaron Stewart,WBL,Active,Part-Time,Zone C,Temporary,Voluntary,Maintain behavior project parent particular game.,Production       ,Field Operations,26-02-1953,MA,Construction Manager,Female,18000,Asian,Single,Fully Meets,5
3408,2022-12-15,2023-04-25,Production Technician II,Nicole Holland,NEL,Voluntarily Terminated,Contract,Zone B,Full-Time,Resignation,Ball while speak. Issue free represent city.,Production       ,Field Operations,7/1/1965,MA,Supervisor,Male,67579,Asian,Divorced,Fully Meets,3
